PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,127,37,1796220240124014,3,4.00,,50,3,1,6,3389,8,7,2,1,3,2,0,1,0,0,5,,137,5.00,,,N,wd,1796220240124,3,,1796220240124012,,2,S:8AM-8PM,27856,01,,,,1257,8,8,1,169239,,,1,74,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,1094.5214802,2024013727wdS:8AM-8PM,,0,1796220240124014,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,165,37,1796220240124015,3,4.00,0.00,50,3,1,6,3389,8,7,2,1,3,1,0,0,1,0,5,,137,5.00,,,N,wd,1796220240124,3,,1796220240124015,1,2,S:8AM-8PM,28352,01,,,,1301,8,8,1,169239,,,1,71,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,1094.5214802,2024013727wdS:8AM-8PM,,0,1796220240124015,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,165,37,1796220240124016,3,4.00,,50,3,1,6,3389,8,7,2,1,3,2,0,1,0,0,5,,137,5.00,,,N,wd,1796220240124,3,,1796220240124015,,2,S:8AM-8PM,28352,01,,,,1301,8,8,1,169239,,,1,70,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,1094.5214802,2024013727wdS:8AM-8PM,,0,1796220240124016,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,5,51,85,37,1796220240124017,3,4.00,,50,3,1,6,3389,8,7,2,1,3,2,0,1,0,0,5,,137,5.00,,,O,wd,1796220240124,3,,1796220240124015,,2,S:8AM-8PM,23146,01,,,HANOVER,1301,8,8,1,169239,,,1,74,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,1094.5214802,2024013727wdS:8AM-8PM,,0,1796220240124017,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,61,37,1796220240124018,3,5.50,0.00,20,2,1,6,3389,8,7,1,2,2,1,0,0,0,6,5,,137,6.00,,,Y,wd,1796220240124,3,,1796220240124018,1,2,S:8AM-8PM,28349,01,6,0,DUPLIN,1307,8,8,1,169239,,,1,70,2,1,2,2,15JAN25:15:38,8835440102,1000000003,,,C,,,1094.5214802,2024013727wdS:8AM-8PM,,0,1796220240124018,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,61,37,1796220240124019,3,5.50,,0,0,1,6,3389,8,7,3,0,2,2,1,1,0,0,5,,137,6.00,,,Y,wd,1796220240124,3,,1796220240124018,,2,S:8AM-8PM,28349,01,,,DUPLIN,1307,8,8,1,169239,,,1,58,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,1094.5214802,2024013727wdS:8AM-8PM,,0,1796220240124018,05/05/2025
STRIPED BASS,SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,147,37,1796220240124020,3,6.00,0.00,105,8,1,6,3389,8,7,2,1,1,8,0,0,1,0,5,,137,8.00,,,Y,wd,1796220240124,3,,1796220240124020,1,2,S:8AM-8PM,28590,01,,,PITT,1328,8,8,1,169239,167680,,1,58,2,2,8,8,15JAN25:15:38,8835440102,8835020102,,,C,,,1094.5214802,2024013727wdS:8AM-8PM,,0,1796220240124020,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,49,37,1796220240124021,3,3.00,0.00,50,4,1,6,3389,8,7,2,1,1,8,0,0,1,0,5,,137,5.00,,,Y,wd,1796220240124,3,,1796220240124021,1,2,S:8AM-8PM,28562,01,,,CRAVEN,1339,8,8,1,169239,,,1,49,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,1094.5214802,2024013727wdS:8AM-8PM,,0,1796220240124021,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,107,37,1796220240124022,3,2.00,,120,20,1,6,3389,8,7,2,1,1,8,0,0,0,0,5,,137,2.50,,,Y,wd,1796220240124,3,,1796220240124022,,2,S:8AM-8PM,28504,01,,,LENOIR,1401,8,8,1,169239,,,1,80,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,3000.6399574,2024013727wdS:8AM-8PM,,0,1796220240124022,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,133,37,1796220240124023,3,5.50,0.00,50,20,1,6,3389,8,7,1,1,2,1,0,0,1,2,5,,137,6.00,,,Y,wd,1796220240124,3,,1796220240124023,1,2,S:8AM-8PM,28546,01,2,0,ONSLOW,1408,8,8,1,169239,,,1,64,2,1,1,8,15JAN25:15:38,8835440102,1000000003,,,C,,,3000.6399574,2024013727wdS:8AM-8PM,,0,1796220240124023,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,133,37,1796220240124024,3,5.50,,50,20,1,6,3389,8,7,2,1,2,2,0,1,0,0,5,,137,6.00,,,Y,wd,1796220240124,3,,1796220240124023,,2,S:8AM-8PM,28546,01,,,ONSLOW,1408,8,8,1,169239,,,1,67,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,3000.6399574,2024013727wdS:8AM-8PM,,0,1796220240124024,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,107,37,1796220240124025,3,7.00,0.00,100,5,1,6,3389,8,7,1,2,2,1,0,0,0,5,5,,137,7.50,,,Y,wd,1796220240124,3,,1796220240124025,1,2,S:8AM-8PM,28551,01,5,0,LENOIR,1508,8,8,1,169239,,,1,68,2,1,2,2,15JAN25:15:38,8835440102,1000000003,,,C,,,3000.6399574,2024013727wdS:8AM-8PM,,0,1796220240124025,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727wdS:8AM-8PM,2024137271796220240124,2024,6,37,195,37,1796220240124026,3,7.00,0.00,100,5,1,6,3389,8,7,3,0,2,2,1,1,1,0,5,,137,7.50,,,Y,wd,1796220240124,3,,1796220240124025,1,2,S:8AM-8PM,27896,01,,,WILSON,1508,8,8,1,169239,,,1,71,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,C,,,3000.6399574,2024013727wdS:8AM-8PM,,0,1796220240124025,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727weS:8AM-8PM,2024137271796220240126,2024,6,37,13,37,1796220240126001,3,3.00,0.00,150,8,1,6,477,8,7,2,1,2,1,0,0,2,0,5,,13,3.50,,,Y,we,1796220240126,3,,1796220240126001,1,2,S:8AM-8PM,27860,01,,,BEAUFORT,1150,8,8,1,169239,,,1,66,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,2500.6149154,2024013727weS:8AM-8PM,,0,1796220240126001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727weS:8AM-8PM,2024137271796220240126,2024,6,37,13,37,1796220240126002,3,3.00,0.00,150,8,1,6,477,8,7,2,1,2,2,0,1,1,0,5,,13,3.50,,,Y,we,1796220240126,3,,1796220240126001,1,2,S:8AM-8PM,27860,01,,,BEAUFORT,1150,8,8,1,169239,,,2,66,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,2500.6149154,2024013727weS:8AM-8PM,,0,1796220240126002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727weS:8AM-8PM,2024137271796220240126,2024,6,37,101,37,1796220240126003,3,6.50,0.00,48,20,1,6,531,8,7,2,1,3,1,0,0,2,0,5,,13,7.00,,,N,we,1796220240126,3,,1796220240126003,1,2,S:8AM-8PM,27577,01,0,5,,1445,8,8,1,169239,,,1,48,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,1614.2812604,2024013727weS:8AM-8PM,,0,1796220240126003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727weS:8AM-8PM,2024137271796220240126,2024,6,37,61,37,1796220240126004,3,6.50,0.00,48,20,1,6,531,8,7,2,1,3,2,0,1,2,0,5,,13,7.00,,,Y,we,1796220240126,3,,1796220240126003,1,2,S:8AM-8PM,28365,01,0,5,DUPLIN,1445,8,8,1,169239,,,1,36,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,1614.2812604,2024013727weS:8AM-8PM,,0,1796220240126004,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024013727weS:8AM-8PM,2024137271796220240126,2024,6,37,65,37,1796220240126005,3,6.50,0.00,48,20,1,6,531,8,7,2,1,3,2,0,1,2,0,5,,13,7.00,,,Y,we,1796220240126,3,,1796220240126003,1,2,S:8AM-8PM,27886,01,0,4,EDGECOMBE,1445,8,8,1,169239,,,1,30,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,1614.2812604,2024013727weS:8AM-8PM,,0,1796220240126005,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727wdS:8AM-8PM,2024137271796220240208,2024,6,37,137,37,1796220240208001,3,4.50,0.00,216,30,1,6,160,8,7,1,2,2,1,0,0,1,9,5,,137,5.00,,,Y,wd,1796220240208,3,,1796220240208001,1,2,S:8AM-8PM,28556,02,9,0,PAMLICO,1114,8,8,1,169239,,,1,60,2,1,2,2,15JAN25:15:38,8835440102,1000000003,,,7,,,3358.7117433,2024023727wdS:8AM-8PM,,0,1796220240208001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727wdS:8AM-8PM,2024137271796220240208,2024,6,37,107,37,1796220240208002,3,4.50,0.00,216,30,1,6,160,8,7,3,0,2,2,1,1,1,0,5,,137,5.00,,,Y,wd,1796220240208,3,,1796220240208001,1,2,S:8AM-8PM,28504,02,,,LENOIR,1114,8,8,1,169239,,,1,67,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,7,,,3358.7117433,2024023727wdS:8AM-8PM,,0,1796220240208001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271796220240216,2024,6,37,13,37,1796220240216001,3,2.00,0.00,40,5,1,6,531,8,7,1,1,2,1,0,0,0,1,5,,13,2.50,,,Y,we,1796220240216,3,,1796220240216001,1,2,S:8AM-8PM,27889,02,1,0,BEAUFORT,1523,8,8,1,169239,,,1,34,2,1,1,8,15JAN25:15:38,8835440102,1000000003,,,M,,,927.22546451,2024023727weS:8AM-8PM,,0,1796220240216001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271796220240216,2024,6,37,13,37,1796220240216002,3,2.00,,40,5,1,6,531,8,7,2,1,2,2,0,1,0,0,5,,13,2.50,,,Y,we,1796220240216,3,,1796220240216001,,2,S:8AM-8PM,27889,02,,,BEAUFORT,1523,8,8,1,169239,,,2,39,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,927.22546451,2024023727weS:8AM-8PM,,0,1796220240216002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271796220240216,2024,6,37,13,37,1796220240216003,3,9.00,0.00,100,10,1,6,531,8,7,2,1,2,1,0,0,2,0,5,,13,10.00,,,Y,we,1796220240216,3,,1796220240216003,1,2,S:8AM-8PM,27889,02,,,BEAUFORT,1621,8,8,1,169239,,,1,57,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,927.22546451,2024023727weS:8AM-8PM,,0,1796220240216003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271796220240216,2024,6,37,13,37,1796220240216004,3,9.00,0.00,100,10,1,6,531,8,7,2,1,2,2,0,1,2,0,5,,13,10.00,,,Y,we,1796220240216,3,,1796220240216003,1,2,S:8AM-8PM,27889,02,,,BEAUFORT,1621,8,8,1,169239,,,1,40,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,927.22546451,2024023727weS:8AM-8PM,,0,1796220240216004,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271796220240216,2024,6,37,147,37,1796220240216005,3,5.50,0.00,80,16,1,6,477,8,7,2,1,2,1,0,0,1,0,5,,13,6.00,,,Y,we,1796220240216,3,,1796220240216005,1,2,S:8AM-8PM,27829,02,,,PITT,1741,8,8,1,169239,,,1,33,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,1883.5202065,2024023727weS:8AM-8PM,,0,1796220240216005,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271796220240216,2024,6,37,147,37,1796220240216006,3,5.50,0.00,80,16,1,6,477,8,7,2,1,2,2,0,1,1,0,5,,13,6.00,,,Y,we,1796220240216,3,,1796220240216005,1,2,S:8AM-8PM,27829,02,,,PITT,1742,8,8,1,169239,,,1,55,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,1883.5202065,2024023727weS:8AM-8PM,,0,1796220240216006,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,55,37,1802620240201001,3,3.00,,2,0,1,6,571,8,7,2,1,1,8,0,0,0,0,5,,55,3.50,,,Y,wd,1802620240201,3,,1802620240201001,,1,S:8AM-8PM,27948,02,,,DARE,1150,8,8,1,169239,,,1,29,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,132.61087604,2024023717wdS:8AM-8PM,,0,1802620240201001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,41,37,1802620240201002,3,4.50,0.00,998,98,1,6,571,8,7,2,1,2,1,0,0,2,0,5,,55,5.00,,,Y,wd,1802620240201,3,,1802620240201002,1,1,S:8AM-8PM,27932,02,,,CHOWAN,1152,8,8,1,169239,,,1,70,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,132.61087604,2024023717wdS:8AM-8PM,,0,1802620240201002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,41,37,1802620240201003,3,4.50,0.00,998,98,1,6,571,8,7,2,1,2,2,0,1,2,0,5,,55,5.00,,,Y,wd,1802620240201,3,,1802620240201002,1,1,S:8AM-8PM,27932,02,,,CHOWAN,1154,8,8,1,169239,,,1,52,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,132.61087604,2024023717wdS:8AM-8PM,,0,1802620240201003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,55,37,1802620240201004,3,3.00,0.00,40,5,1,6,571,8,7,2,1,3,1,0,0,1,0,5,,55,3.50,,,Y,wd,1802620240201,3,,1802620240201004,1,1,S:8AM-8PM,27949,02,,,DARE,1443,8,8,1,169239,,,1,49,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,147.42905977,2024023717wdS:8AM-8PM,,0,1802620240201004,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,55,37,1802620240201005,3,3.00,0.00,25,5,1,6,571,8,7,2,1,3,2,0,1,1,0,5,,55,3.50,,,Y,wd,1802620240201,3,,1802620240201004,1,1,S:8AM-8PM,27948,02,,,DARE,1443,8,8,1,169239,,,1,71,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,147.42905977,2024023717wdS:8AM-8PM,,0,1802620240201005,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,55,37,1802620240201006,3,3.00,0.00,998,98,1,6,571,8,7,2,1,3,2,0,1,1,0,5,,55,3.50,,,Y,wd,1802620240201,3,,1802620240201004,1,1,S:8AM-8PM,27949,02,,,DARE,1443,8,8,1,169239,,,1,54,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,147.42905977,2024023717wdS:8AM-8PM,,0,1802620240201006,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,55,37,1802620240201007,3,3.00,0.00,180,20,1,6,571,8,7,1,1,1,8,0,0,1,1,5,,55,5.50,,,Y,wd,1802620240201,3,,1802620240201007,1,1,S:8AM-8PM,27954,02,3,0,DARE,1556,8,8,1,,,,1,79,2,1,1,8,15JAN25:15:38,1000000003,1000000003,,,6,,,147.42905977,2024023717wdS:8AM-8PM,,0,1802620240201007,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,55,37,1802620240201008,3,4.50,0.00,30,6,1,6,571,8,7,1,3,3,1,0,0,1,4,5,,55,5.00,,,Y,wd,1802620240201,3,,1802620240201008,1,1,S:8AM-8PM,27959,02,4,0,DARE,1604,8,8,1,169239,,,1,67,2,2,2,2,15JAN25:15:38,8835440102,1000000003,,,6,,,147.42905977,2024023717wdS:8AM-8PM,,0,1802620240201008,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,147,37,1802620240201009,3,4.50,0.00,20,6,1,6,571,8,7,3,0,3,2,1,1,1,0,5,,55,5.00,,,Y,wd,1802620240201,3,,1802620240201008,1,1,S:8AM-8PM,27858,02,,,PITT,1604,8,8,1,169239,,,1,73,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,147.42905977,2024023717wdS:8AM-8PM,,0,1802620240201008,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240201,2024,6,37,55,37,1802620240201010,3,4.50,0.00,30,6,1,6,571,8,7,3,0,3,2,1,1,1,0,5,,55,5.00,,,Y,wd,1802620240201,3,,1802620240201008,1,1,S:8AM-8PM,27959,02,,,DARE,1604,8,8,1,169239,,,1,67,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,147.42905977,2024023717wdS:8AM-8PM,,0,1802620240201008,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717weS:8AM-8PM,2024137171802620240203,2024,6,37,55,37,1802620240203001,3,2.00,,75,0,1,6,571,8,7,2,1,3,1,0,0,0,0,5,,55,2.50,,,Y,we,1802620240203,3,,1802620240203001,,1,S:8AM-8PM,27948,02,,,DARE,1556,8,8,1,169239,,,1,45,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,506.08396173,2024023717weS:8AM-8PM,,0,1802620240203001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717weS:8AM-8PM,2024137171802620240203,2024,6,37,73,37,1802620240203002,3,2.00,,20,0,1,6,571,8,7,2,1,3,2,0,1,0,0,5,,55,2.50,,,Y,we,1802620240203,3,,1802620240203001,,1,S:8AM-8PM,27946,02,,,GATES,1556,8,8,1,169239,,,1,50,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,506.08396173,2024023717weS:8AM-8PM,,0,1802620240203002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717weS:8AM-8PM,2024137171802620240203,2024,6,37,73,37,1802620240203003,3,2.00,,20,0,1,6,571,8,7,2,1,3,2,0,1,0,0,5,,55,2.50,,,Y,we,1802620240203,3,,1802620240203001,,1,S:8AM-8PM,27946,02,,,GATES,1556,8,8,1,169239,,,1,28,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,506.08396173,2024023717weS:8AM-8PM,,0,1802620240203003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240208,2024,6,37,55,37,1802620240208001,3,5.00,,180,10,1,6,571,8,7,2,1,2,1,0,0,0,0,5,,55,5.50,,,Y,wd,1802620240208,3,,1802620240208001,,1,S:8AM-8PM,27949,02,,,DARE,1319,8,8,1,169239,,,1,33,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,135.9428076,2024023717wdS:8AM-8PM,,0,1802620240208001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240208,2024,6,37,55,37,1802620240208002,3,5.00,,30,5,1,6,571,8,7,2,1,2,2,0,1,0,0,5,,55,5.50,,,Y,wd,1802620240208,3,,1802620240208001,,1,S:8AM-8PM,27949,02,,,DARE,1319,8,8,1,169239,,,1,33,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,135.9428076,2024023717wdS:8AM-8PM,,0,1802620240208002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240208,2024,6,37,55,37,1802620240208003,3,6.00,0.00,100,10,1,6,571,8,7,1,3,3,1,0,0,2,2,5,,55,6.50,,,Y,wd,1802620240208,3,,1802620240208003,1,1,S:8AM-8PM,27954,02,11,0,DARE,1634,8,8,1,169239,,,1,49,2,2,2,2,15JAN25:15:38,8835440102,1000000003,,,6,,,151.1333075,2024023717wdS:8AM-8PM,,0,1802620240208003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240208,2024,6,37,55,37,1802620240208004,3,6.00,0.00,100,10,1,6,571,8,7,3,0,3,2,1,1,1,0,5,,55,6.50,,,Y,wd,1802620240208,3,,1802620240208003,1,1,S:8AM-8PM,27954,02,,,DARE,1634,8,8,1,169239,,,1,40,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,151.1333075,2024023717wdS:8AM-8PM,,0,1802620240208003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717wdS:8AM-8PM,2024137171802620240208,2024,6,37,55,37,1802620240208005,3,6.00,0.00,100,10,1,6,571,8,7,3,0,3,2,1,1,1,0,5,,55,6.50,,,Y,wd,1802620240208,3,,1802620240208003,1,1,S:8AM-8PM,27954,02,,,DARE,1634,8,8,1,169239,,,1,79,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,6,,,151.1333075,2024023717wdS:8AM-8PM,,0,1802620240208003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023717weS:8AM-8PM,2024137171802620240218,2024,6,37,55,37,1802620240218001,2,2.00,,150,15,1,6,900,8,7,2,1,1,8,0,0,0,0,5,,55,3.00,,,Y,we,1802620240218,3,,1802620240218001,,1,S:8AM-8PM,27954,02,,,DARE,1628,8,8,1,169239,,,1,68,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,S,,,529.09267638,2024023717weS:8AM-8PM,,0,1802620240218001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271802620240225,2024,6,37,13,37,1802620240225001,3,2.00,,0,0,1,6,477,8,7,2,1,2,1,0,0,0,0,5,,13,2.50,,,Y,we,1802620240225,3,,1802620240225001,,2,S:8AM-8PM,27810,02,,,BEAUFORT,1111,8,8,1,169239,,,1,55,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,3125.9997043,2024023727weS:8AM-8PM,,0,1802620240225001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271802620240225,2024,6,37,13,37,1802620240225002,3,2.00,,0,0,1,6,477,8,7,2,1,2,2,0,1,0,0,5,,13,2.50,,,Y,we,1802620240225,3,,1802620240225001,,2,S:8AM-8PM,27810,02,,,BEAUFORT,1112,8,8,1,169239,,,1,65,2,2,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,3125.9997043,2024023727weS:8AM-8PM,,0,1802620240225002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271802620240225,2024,6,37,147,37,1802620240225003,3,1.50,0.00,200,98,1,6,477,8,7,2,1,2,1,0,0,1,0,5,,13,2.50,,,Y,we,1802620240225,3,,1802620240225003,1,2,S:8AM-8PM,27858,02,,,PITT,1324,8,8,1,169239,,,1,64,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,3125.9997043,2024023727weS:8AM-8PM,,0,1802620240225003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024023727weS:8AM-8PM,2024137271802620240225,2024,6,37,13,37,1802620240225004,3,1.50,0.00,200,98,1,6,477,8,7,2,1,2,2,0,1,1,0,5,,13,2.50,,,Y,we,1802620240225,3,,1802620240225003,1,2,S:8AM-8PM,27817,02,,,BEAUFORT,1324,8,8,1,169239,,,1,86,2,1,8,8,15JAN25:15:38,8835440102,1000000003,,,M,,,3125.9997043,2024023727weS:8AM-8PM,,0,1802620240225004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024023727weS:8AM-8PM,2024137271802620240225,2024,6,37,133,37,1802620240225005,3,4.50,0.00,50,5,1,6,505,8,7,1,3,3,1,0,0,1,5,5,,13,5.00,,,Y,we,1802620240225,3,,1802620240225005,1,2,S:8AM-8PM,28445,02,5,0,ONSLOW,1418,8,8,1,,,,1,35,2,2,2,2,15JAN25:15:38,1000000003,1000000003,,,M,,,2615.5347693,2024023727weS:8AM-8PM,,0,1802620240225005,05/05/2025
