PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,NEW_LIST,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,11,34,1784620241120002,1,6.00,0.00,3,1,6,5,869,6,4,1,1,25,2,0,1,0,1,2,1,9,8.50,3,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08332,11,1,0,CUMBERLAND,803,6,2,1,170479,167687,,,27,1,2,1,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120002,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,11,34,1784620241120003,1,6.00,0.00,4,0,6,5,869,6,4,2,1,25,2,0,1,0,0,2,1,9,8.50,11,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08332,11,0,1,CUMBERLAND,803,6,2,1,170479,167687,,,53,1,1,8,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120003,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,42,45,34,1784620241120004,1,6.00,0.00,30,10,6,5,869,6,4,1,1,25,2,0,1,3,1,2,1,9,8.50,,,O,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,19008,11,1,0,,805,6,2,1,170479,167687,,,74,1,1,1,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120004,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,42,45,34,1784620241120005,1,6.00,0.00,40,10,6,5,869,6,4,1,1,25,2,0,1,2,1,2,1,9,8.50,,,O,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,19008,11,1,0,,805,6,2,1,170479,167687,,,31,1,2,1,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120005,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,15,34,1784620241120006,1,6.00,0.00,10,0,6,5,869,6,4,1,2,25,2,0,1,4,3,2,1,9,8.50,,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08090,11,3,0,GLOUCESTER,809,6,2,1,170479,167687,,,56,1,2,2,2,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120006,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,10,3,34,1784620241120007,1,6.00,0.00,5,1,6,5,869,6,4,3,0,25,2,1,1,3,0,2,1,9,8.50,,,O,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,19701,11,,,NEW CASTLE,809,6,2,1,170479,167687,,,58,1,2,8,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120006,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,15,34,1784620241120008,1,6.00,0.00,35,10,6,5,869,6,4,1,1,25,2,0,1,1,4,2,1,9,8.50,,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08090,11,4,0,GLOUCESTER,816,6,2,1,170479,167687,,,26,1,2,1,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120008,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,7,34,1784620241120009,1,6.00,0.00,30,10,6,5,869,6,4,1,1,25,2,0,1,2,3,2,1,9,8.50,,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08043,11,3,0,CAMDEN,817,6,2,1,170479,167687,,,65,1,1,1,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120009,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,15,34,1784620241120010,1,6.00,0.00,15,5,6,5,869,6,4,1,1,25,2,0,1,3,1,2,1,9,8.50,,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08012,11,1,0,GLOUCESTER,820,6,2,1,170479,167687,,,48,1,2,1,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120010,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,7,34,1784620241120011,1,6.00,0.00,30,10,6,5,869,6,4,1,2,25,2,0,1,2,4,2,1,9,8.50,,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08081,11,4,0,CAMDEN,822,6,2,1,170479,167687,,,57,1,2,2,2,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120011,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,7,34,1784620241120012,1,6.00,0.00,5,3,6,5,869,6,4,3,0,25,2,1,1,1,0,2,1,9,8.50,,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08021,11,,,CAMDEN,822,6,2,1,170479,167687,,,70,1,2,8,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120011,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,42,29,34,1784620241120013,1,6.00,0.00,15,2,6,5,869,6,4,2,1,25,2,0,1,1,0,2,1,9,8.50,,,O,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,19073,11,,,,826,6,2,1,170479,167687,,,77,1,2,8,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120013,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,29,34,1784620241120014,1,6.00,0.00,25,4,6,5,869,6,4,1,1,25,2,0,1,2,1,2,1,9,8.50,,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08008,11,1,0,OCEAN,829,6,2,1,170479,167687,,,78,1,1,1,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120014,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,34,29,34,1784620241120015,1,6.00,0.00,60,15,6,5,869,6,4,2,1,25,2,0,1,2,0,2,1,9,8.50,,,Y,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,08008,11,,,OCEAN,829,6,2,1,170479,167687,,,72,1,1,8,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120015,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,42,45,34,1784620241120016,1,6.00,0.00,60,20,6,5,869,6,4,2,1,25,2,0,1,0,0,2,1,9,8.50,12,,O,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,19076,11,,,,849,6,2,1,170479,167687,,,38,1,1,8,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120016,05/05/2025
BLACK SEA BASS,TAUTOG,2024113404wdHEAD-BOAT,2024634041784620241120,2024,5,10,3,34,1784620241120017,1,6.00,0.00,35,7,6,5,869,6,4,1,1,25,2,0,1,0,3,2,1,9,8.50,8,,O,wd,1,1784620241120,6,1784620241120001,1,0,HEAD-BOAT,19810,11,3,0,NEW CASTLE,849,6,2,1,170479,167687,,,64,1,1,1,8,04MAR25:11:22,8839010101,8835020301,,86,,,,323.79650569,2024113404wdHEAD-BOAT,,0,1784620241120017,05/05/2025
,,2024993404xx,202463404,2024,,,,34,202465348499xx05,,,,,,6,5,,,4,,,,,,,,,5,,,,,,,xx,,,,202465348499xx05,,0,,,99,,,,,,,,,,,,,,,,,,,,,,,,,585,,,0,202465348499xx05,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151720420241111,2024,4,9,9,34,1720420241111006,1,3.50,0.00,0,0,6,5,3209,7,5,1,2,6,1,0,0,1,1,1,1,25,5.00,,,O,we,1,1720420241111,5,1720420241111006,1,1,S:8AM-8PM,06788,11,2,0,NEW HAVEN,1217,7,1,1,167680,,,,58,2,2,2,2,04MAR25:11:22,8835020102,1000000003,,,,,,147.35151518,2024113415weS:8AM-8PM,,0,1720420241111006,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151720420241120,2024,5,36,81,34,1720420241120014,1,6.00,0.00,3,1,6,5,4287,7,5,2,1,2,1,0,0,1,0,1,2,25,7.00,,,O,wd,2,1720420241120,3,1720420241120014,1,1,S:8AM-8PM,11362,11,,,QUEENS,1517,7,1,1,167680,,,,58,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,66.868823514,2024113415wdS:8AM-8PM,,0,1720420241120014,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151720420241120,2024,5,34,25,34,1720420241120015,1,6.00,0.00,16,5,6,5,4287,7,5,2,1,2,2,0,1,1,0,1,2,25,7.00,,,Y,wd,2,1720420241120,3,1720420241120014,1,1,S:8AM-8PM,07732,11,,,MONMOUTH,1517,7,1,1,167680,,,,62,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,66.868823514,2024113415wdS:8AM-8PM,,0,1720420241120015,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123425wdS:8AM-8PM,2024634251757320241218,2024,5,34,15,34,1757320241218001,1,5.00,0.00,7,3,6,5,1975,7,5,1,1,2,1,0,0,1,1,1,1,9,6.50,,,Y,wd,1,1757320241218,3,1757320241218001,1,2,S:8AM-8PM,08322,12,2,0,GLOUCESTER,1329,7,1,1,167680,,,,64,2,1,1,8,04MAR25:11:22,8835020102,1000000003,,,,,,35.730920152,2024123425wdS:8AM-8PM,,0,1757320241218001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123425wdS:8AM-8PM,2024634251757320241218,2024,5,34,15,34,1757320241218002,1,5.00,0.00,17,1,6,5,1975,7,5,1,1,2,2,0,1,1,1,1,1,9,6.50,,,Y,wd,1,1757320241218,3,1757320241218001,1,2,S:8AM-8PM,08343,12,2,0,GLOUCESTER,1329,7,1,1,167680,,,,64,2,1,1,8,04MAR25:11:22,8835020102,1000000003,,,,,,35.730920152,2024123425wdS:8AM-8PM,,0,1757320241218002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151768020241109,2024,4,25,21,34,1768020241109001,1,4.50,0.00,60,8,6,5,1024,7,5,1,4,4,1,0,0,1,4,1,1,29,6.00,,,O,we,1,1768020241109,3,1768020241109001,1,1,S:8AM-8PM,02167,11,4,0,NORFOLK,1453,7,1,1,167680,,,,52,2,1,2,2,04MAR25:11:22,8835020102,1000000003,,,,,,75.210195685,2024113415weS:8AM-8PM,,0,1768020241109001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151768020241109,2024,4,25,23,34,1768020241109002,1,4.50,0.00,20,3,6,5,1024,7,5,3,0,4,2,1,1,1,0,1,1,29,6.00,,,O,we,1,1768020241109,3,1768020241109001,1,1,S:8AM-8PM,02370,11,,,PLYMOUTH,1454,7,1,1,167680,,,,40,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,75.210195685,2024113415weS:8AM-8PM,,0,1768020241109001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151768020241109,2024,4,25,23,34,1768020241109003,1,4.50,0.00,40,2,6,5,1024,7,5,3,0,4,2,1,1,1,0,1,1,29,6.00,,,O,we,1,1768020241109,3,1768020241109001,1,1,S:8AM-8PM,02359,11,,,PLYMOUTH,1454,7,1,1,167680,,,,50,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,75.210195685,2024113415weS:8AM-8PM,,0,1768020241109001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151768020241109,2024,4,25,21,34,1768020241109004,1,4.50,0.00,30,5,6,5,1024,7,5,3,0,4,2,1,1,1,0,1,1,29,6.00,,,O,we,1,1768020241109,3,1768020241109001,1,1,S:8AM-8PM,02169,11,,,NORFOLK,1454,7,1,1,167680,,,,57,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,75.210195685,2024113415weS:8AM-8PM,,0,1768020241109001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415wdS:8AM-8PM,2024634151768020241203,2024,5,34,27,34,1768020241203001,1,7.00,0.00,12,2,6,5,193,7,5,2,1,5,1,0,0,1,0,1,1,29,9.00,,,Y,wd,1,1768020241203,5,1768020241203001,1,1,S:8AM-8PM,07840,12,,,MORRIS,1543,7,1,1,167680,,,,60,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,32.427127021,2024123415wdS:8AM-8PM,,0,1768020241203001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415wdS:8AM-8PM,2024634151768020241203,2024,5,34,19,34,1768020241203002,1,7.00,0.00,8,3,6,5,193,7,5,2,1,5,2,0,1,1,0,1,1,29,9.00,,,N,wd,1,1768020241203,5,1768020241203001,1,1,S:8AM-8PM,07830,12,,,,1543,7,1,1,167680,,,,63,2,1,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,32.427127021,2024123415wdS:8AM-8PM,,0,1768020241203002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151770220241118,2024,5,34,29,34,1770220241118001,1,4.00,0.00,20,6,6,5,101,7,5,1,1,5,1,0,0,1,1,1,1,25,6.50,,,Y,wd,1,1770220241118,5,1770220241118001,1,1,S:8AM-8PM,08005,11,1,0,OCEAN,1255,7,1,1,167680,,,,68,2,1,1,8,04MAR25:11:22,8835020102,1000000003,,,,,,72.23923908,2024113415wdS:8AM-8PM,,0,1770220241118001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151770220241122,2024,5,34,3,34,1770220241122001,1,5.00,0.00,0,0,6,5,193,7,5,1,1,3,1,0,0,1,1,1,1,29,7.00,,,Y,we,1,1770220241122,5,1770220241122001,1,1,S:8AM-8PM,07417,11,1,0,BERGEN,1336,7,1,1,167680,,,,50,2,1,1,8,04MAR25:11:22,8835020102,1000000003,,,,,,7.8314601585,2024113415weS:8AM-8PM,,0,1770220241122001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151770220241122,2024,5,34,3,34,1770220241122002,1,5.00,0.00,0,0,6,5,193,7,5,1,1,3,2,0,1,1,1,1,1,29,7.00,,,Y,we,1,1770220241122,5,1770220241122001,1,1,S:8AM-8PM,07417,11,1,0,BERGEN,1336,7,1,1,167680,,,,49,2,2,1,8,04MAR25:11:22,8835020102,1000000003,,,,,,7.8314601585,2024113415weS:8AM-8PM,,0,1770220241122002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151770220241122,2024,5,34,3,34,1770220241122003,1,5.00,0.00,0,0,6,5,193,7,5,1,1,3,2,0,1,1,1,1,1,29,7.00,,,Y,we,1,1770220241122,5,1770220241122001,1,1,S:8AM-8PM,07417,11,1,0,BERGEN,1336,7,1,1,167680,,,,50,2,2,1,8,04MAR25:11:22,8835020102,1000000003,,,,,,7.8314601585,2024113415weS:8AM-8PM,,0,1770220241122003,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151770220241125,2024,5,34,5,34,1770220241125001,1,4.00,0.00,12,4,6,5,1024,7,5,1,6,6,1,0,0,2,1,1,1,29,6.00,,,Y,wd,1,1770220241125,3,1770220241125001,1,1,S:8AM-8PM,08088,11,12,0,BURLINGTON,1244,7,1,1,167680,,,,64,2,1,2,2,04MAR25:11:22,8835020102,1000000003,,,,,,38.726936912,2024113415wdS:8AM-8PM,,0,1770220241125001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151770220241125,2024,5,34,5,34,1770220241125002,1,4.00,0.00,12,4,6,5,1024,7,5,3,0,6,2,1,1,2,0,1,1,29,6.00,,,Y,wd,1,1770220241125,3,1770220241125001,1,1,S:8AM-8PM,08088,11,,,BURLINGTON,1244,7,1,1,167680,,,,41,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,38.726936912,2024113415wdS:8AM-8PM,,0,1770220241125001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151770220241125,2024,5,34,5,34,1770220241125003,1,4.00,0.00,12,4,6,5,1024,7,5,3,0,6,2,1,1,2,0,1,1,29,6.00,,,Y,wd,1,1770220241125,3,1770220241125001,1,1,S:8AM-8PM,08088,11,,,BURLINGTON,1244,7,1,1,167680,,,,64,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,38.726936912,2024113415wdS:8AM-8PM,,0,1770220241125001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151770220241125,2024,5,34,5,34,1770220241125004,1,4.00,0.00,12,4,6,5,1024,7,5,3,0,6,2,1,1,2,0,1,1,29,6.00,,,Y,wd,1,1770220241125,3,1770220241125001,1,1,S:8AM-8PM,08088,11,,,BURLINGTON,1244,7,1,1,167680,,,,28,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,38.726936912,2024113415wdS:8AM-8PM,,0,1770220241125001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151770220241125,2024,5,34,5,34,1770220241125005,1,4.00,0.00,12,4,6,5,1024,7,5,3,0,6,2,1,1,2,0,1,1,29,6.00,,,Y,wd,1,1770220241125,3,1770220241125001,1,1,S:8AM-8PM,08088,11,,,BURLINGTON,1244,7,1,1,167680,,,,29,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,38.726936912,2024113415wdS:8AM-8PM,,0,1770220241125001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415wdS:8AM-8PM,2024634151770220241125,2024,5,34,5,34,1770220241125006,1,4.00,0.00,12,4,6,5,1024,7,5,3,0,6,2,1,1,2,0,1,1,29,6.00,,,Y,wd,1,1770220241125,3,1770220241125001,1,1,S:8AM-8PM,08088,11,,,BURLINGTON,1245,7,1,1,167680,,,,64,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,38.726936912,2024113415wdS:8AM-8PM,,0,1770220241125001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415wdS:8AM-8PM,2024634151770220241203,2024,5,42,91,34,1770220241203001,1,3.50,0.00,1,1,6,5,1024,7,5,1,4,4,1,0,0,1,6,1,1,29,4.00,,,O,wd,1,1770220241203,3,1770220241203001,1,1,S:8AM-8PM,19038,12,10,0,,1127,7,1,1,167680,,,,63,2,1,2,2,04MAR25:11:22,8835020102,1000000003,,,,,,16.088099928,2024123415wdS:8AM-8PM,,0,1770220241203001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415wdS:8AM-8PM,2024634151770220241203,2024,5,42,29,34,1770220241203002,1,3.50,0.00,1,1,6,5,1024,7,5,3,0,4,2,1,1,1,0,1,1,29,4.00,,,O,wd,1,1770220241203,3,1770220241203001,1,1,S:8AM-8PM,19335,12,,,,1127,7,1,1,167680,,,,28,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,16.088099928,2024123415wdS:8AM-8PM,,0,1770220241203001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415wdS:8AM-8PM,2024634151770220241203,2024,5,42,17,34,1770220241203003,1,3.50,0.00,1,1,6,5,1024,7,5,3,0,4,2,1,1,1,0,1,1,29,4.00,,,O,wd,1,1770220241203,3,1770220241203001,1,1,S:8AM-8PM,18951,12,,,,1127,7,1,1,167680,,,,32,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,16.088099928,2024123415wdS:8AM-8PM,,0,1770220241203001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415wdS:8AM-8PM,2024634151770220241203,2024,5,42,127,34,1770220241203004,1,3.50,0.00,1,1,6,5,1024,7,5,3,0,4,2,1,1,1,0,1,1,29,4.00,,,O,wd,1,1770220241203,3,1770220241203001,1,1,S:8AM-8PM,18436,12,,,,1127,7,1,1,167680,,,,68,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,16.088099928,2024123415wdS:8AM-8PM,,0,1770220241203001,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151784620241115,2024,5,34,17,34,1784620241115008,1,4.00,0.00,4,0,6,5,100,7,5,1,6,6,1,0,0,2,4,1,2,25,6.00,,,Y,we,1,1784620241115,3,1784620241115008,1,1,S:8AM-8PM,07030,11,12,0,HUDSON,1107,7,1,1,167680,,,,25,2,1,2,2,04MAR25:11:22,8835020102,1000000003,,,,,,76.78972369,2024113415weS:8AM-8PM,,0,1784620241115008,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151784620241115,2024,5,36,87,34,1784620241115009,1,4.00,0.00,2,0,6,5,100,7,5,3,0,6,2,1,1,1,0,1,2,25,6.00,,,O,we,1,1784620241115,3,1784620241115008,1,1,S:8AM-8PM,10960,11,,,ROCKLAND,1107,7,1,1,167680,,,,29,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,76.78972369,2024113415weS:8AM-8PM,,0,1784620241115008,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024113415weS:8AM-8PM,2024634151784620241115,2024,5,34,25,34,1784620241115010,1,4.00,0.00,3,0,6,5,100,7,5,3,0,6,2,1,1,1,0,1,2,25,6.00,,,Y,we,1,1784620241115,3,1784620241115008,1,1,S:8AM-8PM,07719,11,,,MONMOUTH,1107,7,1,1,167680,,,,43,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,76.78972369,2024113415weS:8AM-8PM,,0,1784620241115008,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415weS:8AM-8PM,2024634151802820241201,2024,5,34,21,34,1802820241201002,1,8.00,0.00,12,3,6,5,193,7,5,2,1,6,1,0,0,2,0,1,1,29,8.50,,,Y,we,1,1802820241201,5,1802820241201002,1,1,S:8AM-8PM,08619,12,,,MERCER,1447,7,1,1,167680,,,,56,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,39.358348318,2024123415weS:8AM-8PM,,0,1802820241201002,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415weS:8AM-8PM,2024634151802820241201,2024,5,34,21,34,1802820241201003,1,8.00,0.00,12,3,6,5,193,7,5,2,1,6,2,0,1,2,0,1,1,29,8.50,,,Y,we,1,1802820241201,5,1802820241201002,1,1,S:8AM-8PM,08648,12,,,MERCER,1448,7,1,1,167680,,,,56,2,2,8,8,04MAR25:11:22,8835020102,1000000003,,,,,,39.358348318,2024123415weS:8AM-8PM,,0,1802820241201003,05/05/2025
UNIDENTIFIED (SURFACE FISH),STRIPED BASS,2024123415weS:8AM-8PM,2024634151802820241201,2024,5,42,17,34,1802820241201004,1,8.00,0.00,6,1,6,5,193,7,5,1,1,6,2,0,1,1,1,1,1,29,8.50,,,O,we,1,1802820241201,5,1802820241201002,1,1,S:8AM-8PM,19067,12,1,0,,1449,7,1,1,167680,,,,56,2,2,1,8,04MAR25:11:22,8835020102,1000000003,,,,,,39.358348318,2024123415weS:8AM-8PM,,0,1802820241201004,05/05/2025
STRIPED BASS,TAUTOG,2024123415weS:8AM-8PM,2024634151802820241201,2024,5,34,21,34,1802820241201005,1,6.00,0.00,150,10,6,5,193,7,5,1,1,6,1,0,0,2,1,1,2,29,9.00,,,Y,we,1,1802820241201,5,1802820241201005,1,1,S:8AM-8PM,08610,12,1,0,MERCER,1606,7,1,1,170479,167680,,,52,2,1,1,8,04MAR25:11:22,8839010101,8835020102,,,,,,39.358348318,2024123415weS:8AM-8PM,,0,1802820241201005,05/05/2025
STRIPED BASS,TAUTOG,2024123415weS:8AM-8PM,2024634151802820241201,2024,5,34,5,34,1802820241201006,1,6.00,0.00,30,8,6,5,193,7,5,2,1,6,2,0,1,1,0,1,2,29,9.00,,,Y,we,1,1802820241201,5,1802820241201005,1,1,S:8AM-8PM,08505,12,,,BURLINGTON,1607,7,1,1,170479,167680,,,45,2,1,8,8,04MAR25:11:22,8839010101,8835020102,,,,,,39.358348318,2024123415weS:8AM-8PM,,0,1802820241201006,05/05/2025
STRIPED BASS,TAUTOG,2024123415weS:8AM-8PM,2024634151802820241201,2024,5,34,21,34,1802820241201007,1,6.00,0.00,80,12,6,5,193,7,5,2,1,6,2,0,1,2,0,1,2,29,9.00,,,Y,we,1,1802820241201,5,1802820241201005,1,1,S:8AM-8PM,08610,12,,,MERCER,1607,7,1,1,170479,167680,,,41,2,1,8,8,04MAR25:11:22,8839010101,8835020102,,,,,,39.358348318,2024123415weS:8AM-8PM,,0,1802820241201007,05/05/2025
UNIDENTIFIED (SURFACE FISH),TAUTOG,2024123415wdS:8AM-8PM,2024634151807020241223,2024,5,42,29,34,1807020241223001,1,7.00,0.00,10,3,6,5,193,7,5,2,1,6,1,0,0,2,0,1,1,29,10.00,,,O,wd,1,1807020241223,5,1807020241223001,1,1,S:8AM-8PM,19382,12,0,2,,1605,7,1,1,170479,,,,64,2,2,8,8,04MAR25:11:22,8839010101,1000000003,,,,,,32.060354323,2024123415wdS:8AM-8PM,,0,1807020241223001,05/05/2025
